Fuel Consumption City
17.72 datampgimp
30.45 dataper100km
12.47 dataper100km
11.51 dataper100km
5.62 datakmperl
nan
0.87 dataper10km
16.56 dataper100km
5.94 datakmperl
0.11 dataper100km
1.23 dataper10km
16.96 datakmperl
88.46 datampgimp
12.96 dataper100km
4.19 datakmperl
65.32 dataper100km
7.36 dataper100km
10.59 dataper100km
0.61 dataper10km
1.69 dataper100km
nan
7.37 datakmperl
4.76 datakmperl
22.11 dataper100km
14.04 dataper100km
5.80 dataper100km
82.09 datampgimp
8.56 dataper100km
17.64 dataper100km
9.12 dataper100km
0.98 dataper10km
79.50 datakmperl
7.44 datakmperl
14.50 datampgimp
2.31 dataper100km
0.92 dataper10km
0.60 dataper100km
nan
91.93 datakmperl
2.85 datakmperl
18.48 datakmperl
0.40 dataper100km
8.96 dataper100km
2.89 dataper100km
0.85 dataper10km
4.27 dataper100km
224.30 datampgimp
1.89 dataper10km
11.58 datakmperl
32.69 datakmperl
4.01 datampgas
13.63 datakmperl
16.22 datampgas
5.53 dataper100km
nan
31.82 dataper100km
31.42 dataper100km
68.91 datampgimp
31.36 dataper100km
1.41 dataper10km
32.49 dataper100km
1.51 dataper100km
14.13 dataper100km
46.37 datampgimp
3.48 datakmperl
0.41 dataper10km
32.52 datampgas
21.18 datampgas
7.02 datampgas
7.80 datampgas
34.96 datampgimp
nan
1.51 dataper10km
2.71 datakmperl
80.99 datampgimp
21.80 dataper100km
37.64 dataper100km
nan
16.51 dataper100km
17.71 datampgimp
5.17 datakmperl
2.39 datakmperl
14.05 dataper100km
0
19.59 datampgas
11.37 dataper100km
9.73 datampgas
9.63 dataper100km
20.79 dataper100km
41.26 datakmperl
13.66 dataper100km
24.34 dataper100km
9.55 dataper100km
18.52 dataper100km
19.64 dataper100km
9.37 dataper100km
48.56 datakmperl
2.97 datakmperl
3.96 datakmperl
24.47 datakmperl
15.64 datakmperl
17.98 datakmperl
9.45 datakmperl
19.50 dataper100km
1.81 dataper10km
13.02 datakmperl
11.69 dataper100km
19.25 datampgimp
21.27 dataper100km
26.24 datakmperl
17.11 dataper100km
13.26 datampgas
6.75 datakmperl
15.85 datampgimp
23.89 dataper100km
11.02 dataper100km
1.68 dataper10km
15.53 dataper100km
14.90 datampgimp
18.15 datakmperl
1.00 dataper100km
0.96 dataper10km
62.22 datakmperl
13.41 dataper100km
95.79 datakmperl
6.11 datakmperl
18.92 datampgimp
22.29 dataper100km
11.83 datakmperl
10.22 datampgimp
5.77 datakmperl
1.98 dataper100km
40.24 dataper100km
23.11 datampgimp
0.41 dataper10km
10.19 datakmperl
4.32 datakmperl
1.63 dataper100km
0.31 dataper10km
11.02 datakmperl
4.83 datakmperl
10.70 dataper100km
8.11 datakmperl
10.91 dataper100km
12.38 datakmperl
nan
3.49 datakmperl
nan
41.10 datampgimp
9.54 dataper100km
5.05 datakmperl
4.34 datakmperl
65.25 datampgas
15.27 dataper100km
28.58 dataper100km
32.77 datampgimp
6.29 datakmperl
69.00 datampgimp
17.29 dataper100km
1.44 dataper100km
6.58 dataper100km
nan
4.82 datakmperl
7.89 dataper100km
37.84 dataper100km
17.55 dataper100km
2.83 dataper100km
62.32 datakmperl
4.97 datakmperl
19.22 dataper100km
164.62 datampgimp
36.38 datampgas
3.23 datakmperl
19.43 dataper100km
9.29 datampgas
6.13 datakmperl
17.23 datampgimp
25.08 dataper100km
1.20 dataper100km
5.73 datakmperl
20.90 dataper100km
2.84 dataper100km
nan
7.27 dataper100km
28.78 datampgimp
1.23 dataper10km
7.14 dataper100km
1.49 dataper10km
46.37 datampgas
44.90 datampgimp
27.52 dataper100km
0.99 dataper10km
nan
10.54 datakmperl
1.05 dataper10km
2.53 dataper100km
2.35 dataper10km
8.45 datakmperl
35.79 datampgas
8.27 datampgas
0
0.78 dataper10km
2.78 datakmperl
8.88 datakmperl
16.99 datampgas
3.61 dataper10km
17.75 dataper100km
1.56 dataper10km
33.41 dataper100km
19.89 datampgas
8.89 datakmperl
18.44 datampgas
15.58 dataper100km
18.07 datakmperl
1.31 dataper100km
8.52 datakmperl
1.09 dataper10km
4.72 datakmperl
17.36 dataper100km
6.34 dataper100km
22.10 dataper100km
19.69 dataper100km
30.14 dataper100km
7.05 datakmperl
0.56 dataper10km
28.80 dataper100km
112.06 datakmperl
141.10 datampgas
31.43 datampgimp
10.49 datakmperl
11.14 dataper100km
7.10 dataper100km
9.06 dataper100km
26.14 datakmperl
1.32 dataper10km
2.19 dataper100km
33.06 datampgas
6.00 datakmperl
8.34 datakmperl
3.71 dataper100km
nan
4.37 dataper100km
8.74 dataper100km
42.63 datakmperl
0.74 dataper10km
1.96 dataper100km
12.74 dataper100km
2.56 dataper10km
0.83 dataper10km
nan
4.49 datakmperl
1.33 dataper100km
10.47 dataper100km
85.62 datampgimp
27.16 datampgimp
nan
24.00 datampgimp
2.00 dataper100km
3.44 datakmperl
13.22 datakmperl
0.57 dataper10km
3.74 datakmperl
8.87 dataper100km
3.15 dataper10km
2.08 dataper10km
0.09 dataper100km
73.69 datampgimp
3.10 datakmperl
13.19 dataper100km
2.36 dataper100km
3.58 dataper100km
34.97 datampgas
1.74 dataper100km
7.19 datakmperl
2.72 dataper10km
47.50 datakmperl
1.95 dataper100km
2.25 dataper100km
25.66 datampgimp
9.01 datakmperl
0.33 dataper10km
0.93 dataper10km
14.31 datampgimp
3.69 dataper100km
6.20 datakmperl
6.68 datakmperl
51.63 datampgimp
21.58 dataper100km
14.42 datampgas
4.16 datakmperl
7.16 dataper100km
18.63 dataper100km
15.84 dataper100km
18.68 dataper100km
16.09 datampgimp
21.42 datampgas
8.28 datampgimp
13.73 dataper100km
2.77 dataper100km
41.16 datampgimp
5.38 dataper10km
29.59 datampgas
25.34 dataper100km
5.47 datakmperl
0.89 dataper10km
16.28 dataper100km
26.31 dataper100km
20.63 dataper100km
9.20 datampgas
3.52 datakmperl
0.70 dataper10km
29.20 dataper100km
14.64 datampgimp
22.36 datampgimp
16.74 dataper100km
7.48 datampgas
12.81 datampgimp
1.13 dataper10km
38.45 dataper100km
3.20 datakmperl
5.12 datakmperl
1.21 dataper10km
16.10 datampgas
5.83 datakmperl
597.23 datampgas
18.74 datampgimp
15.51 datampgimp
18.29 dataper100km
20.59 datampgimp
3.70 datakmperl
12.44 dataper100km
28.92 datakmperl
17.60 dataper100km
2.10 dataper10km
21.63 datampgimp
15.85 datampgimp
8.90 dataper100km
26.46 dataper100km
5.02 datampgas
14.16 datampgas
74.14 datampgimp
38.89 datampgas
0.61 dataper10km
7.41 dataper100km
6.31 datakmperl
11.63 datampgas
5.04 datakmperl
17.90 dataper100km
1.28 dataper10km
2.41 dataper100km
2.78 dataper100km
3.62 datakmperl
1.54 dataper100km
61.15 datampgimp
6.16 datakmperl
15.43 dataper100km
11.63 dataper100km
1.27 dataper10km
10.16 dataper100km
16.91 datakmperl
4.88 datakmperl
10.84 dataper100km
25.55 datampgas
1.47 dataper10km
8.11 dataper100km
6.89 datakmperl
18.06 datakmperl
10.76 datakmperl
3.64 datakmperl
2.19 dataper10km
45.44 datampgimp
8.21 datakmperl
15.65 dataper100km
23.62 dataper100km
7.05 datampgas
4.23 datakmperl
nan
14.90 datampgas
15.07 dataper100km
15.84 dataper100km
5.00 dataper100km
1.85 dataper10km
1.13 dataper10km
5.40 datakmperl
0
17.39 dataper100km
34.76 datampgas
9.87 datampgas
7.53 dataper100km
68.47 datampgimp
22.80 dataper100km
0.24 dataper10km
21.02 dataper100km
0.87 dataper100km
9.93 datakmperl
290.42 datampgimp
20.48 dataper100km
9.11 dataper100km
44.77 datampgimp
5.32 datakmperl
19.07 datakmperl
49.82 datampgimp
5.90 dataper100km
3.14 dataper100km
208.79 datampgimp
4.31 dataper100km
87.55 datampgas
1.52 dataper10km
2.78 dataper10km
0.53 dataper10km
17.41 dataper100km
6.84 dataper100km
3.26 dataper100km
21.57 datampgas
12.86 datampgas
10.50 datampgas
0.99 dataper10km
0.25 dataper100km
4.96 datakmperl
0.63 dataper10km
nan
8.65 datakmperl
7.63 datakmperl
17.23 dataper100km
1.30 dataper100km
15.01 datampgas
29.34 dataper100km
7.19 datakmperl
nan
3.91 dataper100km
2.91 datakmperl
20.11 dataper100km
24.27 dataper100km
7.28 datampgimp
22.05 dataper100km
4.90 datakmperl
36.09 datakmperl
15.19 datampgimp
8.60 dataper100km
54.69 datampgimp
28.38 dataper100km
1.19 dataper10km
5.64 datakmperl
3.40 datakmperl
4.68 datakmperl
5.61 datakmperl
31.91 datakmperl
16.85 datampgas
17.85 dataper100km
29.39 dataper100km
34.48 datampgimp
239.94 datakmperl
3.51 dataper100km
3.45 dataper100km
19.80 dataper100km
17.39 datampgimp
6.58 datakmperl
101.51 datampgimp
2.14 dataper10km
9.41 datampgimp
29.45 datampgas
10.49 dataper100km
0.58 dataper10km
36.84 datampgimp
6.05 datakmperl
3.90 dataper100km
19.10 datakmperl
23.61 dataper100km
1.60 dataper10km
0.10 dataper100km
1.05 dataper10km
26.99 dataper100km
0.36 dataper100km
33.45 datakmperl
0.11 dataper10km
20.50 dataper100km
5.07 datakmperl
9.52 datakmperl
28.50 datakmperl
14.10 datakmperl
12.77 dataper100km
13.28 datampgas
0.65 dataper100km
40.90 datampgimp
1.13 dataper10km
13.64 datakmperl
nan
8.26 datakmperl
3.18 datakmperl
4.31 datakmperl
8.37 datakmperl
29.55 datampgimp
24.40 dataper100km
5.45 datakmperl
13.82 datampgimp
9.94 datakmperl
26.15 dataper100km
5.52 dataper100km
4.26 datakmperl
9.76 dataper100km
9.95 dataper100km
26.23 dataper100km
19.21 datakmperl
28.78 datakmperl
37.93 dataper100km
19.31 dataper100km
6.59 datakmperl
9.93 datampgimp
14.00 dataper100km
52.77 datampgas
11.48 dataper100km
3.72 datakmperl
45.13 datampgas
3.05 datakmperl
3.38 datakmperl
9.21 datampgimp
13.69 dataper100km
4.93 dataper100km
5.59 dataper100km
12.56 dataper100km
7.18 datakmperl
15.84 datampgimp
5.84 dataper100km
21.59 datakmperl
29.13 datampgas
11.97 datakmperl
3.07 datakmperl
32.55 datampgimp
51.76 datampgimp
4.57 datakmperl
21.03 datakmperl
2.86 datakmperl
21.10 datakmperl
4.49 datakmperl
25.85 dataper100km
2.30 dataper10km
15.02 datakmperl
0.05 dataper10km
48.66 dataper100km
1.65 dataper100km
12.37 datakmperl
7.65 datampgimp
19.02 dataper100km
18.36 dataper100km
101.78 datampgas
17.49 dataper100km
32.01 datampgas
6.56 datakmperl
246.02 datampgimp
6.90 datakmperl
10.96 dataper100km
23.10 datampgas
3.34 datakmperl
1.43 dataper100km
3.28 dataper100km
16.87 datampgimp
2.64 datakmperl
7.82 dataper100km
3.41 datakmperl
11.97 datakmperl
8.22 datampgas
5.10 dataper100km
12.79 datampgas
6.87 dataper100km
51.54 datampgimp
3.37 dataper100km
nan
11.58 dataper100km
8.07 dataper100km
2.32 dataper10km
5.02 datakmperl
4.19 datakmperl
2.42 dataper10km
20.15 datakmperl
13.39 dataper100km
22.89 datampgimp
5.15 dataper100km
8.33 dataper100km
2.37 dataper10km
5.09 dataper10km
7.00 datakmperl
0.79 dataper10km
27.87 dataper100km
12.43 datampgimp
1.45 dataper10km
9.93 datampgas
11.06 dataper100km
29.46 datampgimp
0.46 dataper10km
27.10 dataper100km
4.52 datakmperl
2.99 dataper10km
2.73 dataper10km
15.54 dataper100km
10.23 dataper100km
0
22.12 datampgimp
nan
0.93 dataper100km
2.44 dataper10km
5.71 dataper100km
10.83 datakmperl
8.74 dataper100km
5.06 dataper100km
75.66 datampgimp
17.25 datampgas
3.28 dataper100km
nan
11.16 dataper100km
41.45 datampgimp
4.21 datakmperl
2.44 dataper10km
13.57 dataper100km
17.51 datampgimp
6.84 datakmperl
3.39 datakmperl
nan
12.31 datakmperl
7.74 datampgas
2.15 dataper10km
0
3.55 datakmperl
20.43 datakmperl
2.21 dataper100km
17.74 datampgimp
25.75 dataper100km
8.93 datakmperl
0.99 dataper100km
15.84 dataper100km
28.74 dataper100km
6.85 datakmperl
22.19 datampgimp
102.03 datakmperl
16.23 datakmperl
22.44 dataper100km
28.23 dataper100km
19.57 dataper100km
8.65 dataper100km
5.93 dataper100km
35.73 dataper100km
4.30 datakmperl
23.77 dataper100km
20.32 datampgas
10.48 dataper100km
12.79 dataper100km
10.67 datakmperl
16.38 datakmperl
0.52 dataper100km
10.06 datakmperl
15.46 datampgas
10.59 datampgimp
23.91 dataper100km
1.09 dataper10km
59.02 datampgimp
30.12 datakmperl
7.61 datakmperl
1.54 dataper10km
18.34 datampgimp
10.47 datakmperl
6.40 datakmperl
11.22 datampgas
14.31 datampgas
13.86 datakmperl
1.96 dataper100km
6.93 datakmperl
7.41 datakmperl
14.41 datampgas
1.87 dataper100km
14.05 datakmperl
11.88 dataper100km
172.78 datampgimp
3.36 dataper100km
684.35 datampgimp
0.94 dataper100km
0.89 dataper10km
20.79 dataper100km
5.08 datakmperl
5.72 datakmperl
6.14 datakmperl
3.48 dataper10km
4.01 dataper100km
1.84 dataper10km
15.18 dataper100km
14.44 dataper100km
37.21 dataper100km
29.83 dataper100km
23.61 dataper100km
10.62 dataper100km
32.20 datakmperl
17.83 datampgas
3.18 datakmperl
21.08 datakmperl
26.94 dataper100km
14.43 datampgas
182.19 datampgas
19.51 dataper100km
9.14 dataper100km
20.16 dataper100km
18.78 datakmperl
25.51 datampgas
2.94 dataper100km
0
4.16 datakmperl
19.53 dataper100km
nan
15.21 dataper100km
9.71 datakmperl
10.35 datampgas
10.96 datampgas
26.42 dataper100km
10.80 datampgas
9.82 dataper100km
7.01 datampgas
2.72 dataper10km
60.18 datampgimp
10.07 datakmperl
27.49 dataper100km
9.74 dataper100km
16.28 datampgimp
7.15 dataper100km
8.52 dataper100km
18.62 datampgimp
nan
23.51 datampgimp
6.22 datakmperl
2.47 dataper100km
4.78 datakmperl
1.79 dataper10km
1.32 dataper100km
0.98 dataper10km
12.41 datampgimp
18.48 dataper100km
35.88 datampgas
22.80 datakmperl
23.55 datampgas
18.30 dataper100km
1.09 dataper10km
8.76 datakmperl
6.73 dataper100km
28.21 dataper100km
11.48 datampgas
33.32 datampgas
2.29 dataper10km
64.45 dataper100km
1.26 dataper10km
4.69 dataper100km
11.17 datampgimp
20.39 dataper100km
10.47 datampgas
19.62 datampgimp
13.79 datampgas
3.86 datakmperl
6.86 datakmperl
5.01 dataper100km
11.67 dataper100km
0.68 dataper10km
0.06 dataper10km
17.41 dataper100km
3.18 dataper100km
7.43 datakmperl
9.17 datampgimp
17.15 dataper100km
8.11 dataper100km
8.83 dataper100km
9.40 dataper100km
0.83 dataper10km
114.11 datakmperl
81.72 datampgas
5.19 dataper10km
9.01 dataper100km
4.67 dataper100km
4.70 datakmperl
31.88 dataper100km
10.84 dataper100km
5.29 datakmperl
19.77 datampgas
20.35 dataper100km
10.14 datampgimp
4.91 datakmperl
68.08 datampgimp
18.27 datakmperl
66.23 datampgimp
16.88 datampgimp
5.53 datakmperl
5.65 dataper100km
11.17 datampgas
19.76 datakmperl
44.29 datakmperl
nan
8.44 dataper100km
4.81 dataper100km
nan
0.30 dataper10km
5.39 dataper100km
18.73 dataper100km
14.33 datakmperl
0.06 dataper10km
21.65 dataper100km
18.03 datakmperl
111.19 datampgas
5.35 dataper100km
23.99 dataper100km
0.45 dataper10km
nan
6.01 dataper100km
13.01 dataper100km
8.28 datakmperl
16.79 datampgas
3.86 datakmperl
15.63 dataper100km
1.29 dataper100km
4.64 datakmperl
43.63 dataper100km
15.35 dataper100km
13.55 datampgas
4.42 datakmperl
3.83 datakmperl
14.26 dataper100km
26.83 datakmperl
9.71 dataper100km
0.57 dataper10km
21.09 datakmperl
14.85 datampgas
16.74 datampgas
14.26 dataper100km
0.80 dataper10km
23.11 dataper100km
nan
16.96 datampgimp
278.36 datampgimp
3.46 dataper10km
4.82 dataper100km
1.97 dataper10km
20.11 datampgas
30.34 dataper100km
30.46 datampgas
37.28 datakmperl
21.64 dataper100km
17.88 datampgimp
nan
264.97 datampgimp
7.81 datakmperl
28.21 datakmperl
36.09 dataper100km
4.23 datakmperl
4.54 dataper100km
1.58 dataper10km
1.25 dataper10km
4.29 dataper100km
19.75 datampgimp
9.81 datampgas
4.33 datakmperl
5.62 datakmperl
21.87 dataper100km
2.99 dataper100km
0.35 dataper10km
23.87 dataper100km
15.23 datampgas
2.18 dataper100km
10.10 datampgimp
21.90 datampgimp
25.65 datampgimp
0.56 dataper10km
16.08 datakmperl
48.00 datakmperl
10.92 datakmperl
37.91 datampgas
13.52 dataper100km
nan
12.47 dataper100km
164.61 datampgas
107.41 datampgimp
4.97 dataper100km
15.03 datakmperl
10.76 dataper100km
1.51 dataper10km
8.85 dataper100km
23.89 datampgimp
1.74 dataper10km
144.42 datakmperl
15.76 dataper100km
1.89 dataper10km
3.99 dataper100km
28.27 dataper100km
2.18 dataper100km
nan
10.56 dataper100km
7.12 dataper100km
1.21 dataper10km
8.78 datampgimp
81.62 datampgimp
19.94 datampgas
21.03 dataper100km
5.86 datakmperl
90.99 datampgimp
55.62 datampgas
4.01 dataper100km
11.90 datakmperl
19.14 datampgas
7.41 dataper100km
7.74 dataper100km
11.72 dataper100km
15.65 dataper100km
16.37 datampgimp
2.84 dataper10km
5.18 datakmperl
0.40 dataper10km
0.86 dataper100km
4.05 datakmperl
36.45 datampgimp
301.73 datampgas
18.94 dataper100km
5.13 datakmperl
105.78 datampgimp
25.33 dataper100km
19.99 dataper100km
9.16 dataper100km
10.01 datakmperl
0
28.69 datampgimp
16.98 datakmperl
54.44 datampgimp
0.29 dataper10km
15.22 datakmperl
31.11 dataper100km
16.52 datakmperl
nan
7.01 datakmperl
5.06 datakmperl
5.99 datampgas
22.86 dataper100km
15.13 datampgas
26.26 dataper100km
5.18 datakmperl
18.19 dataper100km
14.90 datakmperl
5.97 datakmperl
10.72 datampgas
5.28 dataper100km
12.95 datampgimp
6.04 dataper100km
48.75 dataper100km
17.90 dataper100km
4.86 dataper100km
18.09 datampgas
12.11 datampgas
58.76 datampgimp
444.42 datampgimp
1.73 dataper10km
10.19 datampgas
5.74 dataper100km
9.93 datampgas
44.87 datampgimp
10.86 datampgimp
3.93 datakmperl
36.51 dataper100km
41.56 datampgas
6.49 datakmperl
164.07 datakmperl
23.91 datampgas
21.74 datakmperl
24.40 dataper100km
29.52 datampgimp
3.72 datakmperl
8.98 datampgas
101.82 datampgas
39.44 datakmperl
14.59 datampgas
48.56 datampgas
16.47 datampgas
14.67 datampgimp
16.02 dataper100km
5.73 datakmperl
18.90 datampgas
3.41 datakmperl
540.17 datakmperl
nan
25.60 dataper100km
0.80 dataper100km
44.70 datampgimp
4.27 datakmperl
7.32 dataper100km
134.44 datakmperl
2.12 dataper10km
315.32 datampgas
262.19 datakmperl
5.11 dataper100km
1.53 dataper10km
17.58 datakmperl
14.70 datakmperl
6.17 datakmperl
16.08 dataper100km
3.57 datakmperl
nan
14.94 dataper100km
16.32 datakmperl
nan
26.29 dataper100km
0.48 dataper100km
1.30 dataper100km
1.85 dataper10km
5.92 datakmperl
20.39 dataper100km
10.50 dataper100km
2.91 dataper100km
2.94 dataper100km
7.66 datampgas
18.29 dataper100km
0.35 dataper10km
11.22 dataper100km
6.85 datakmperl
7.85 datampgas
5.27 datakmperl
10.94 datampgas
23.14 dataper100km
9.96 datakmperl
16.31 dataper100km
6.91 datampgas
29.62 datakmperl
2.24 dataper10km
0.96 dataper10km
25.30 dataper100km
nan
3.10 datakmperl
0.03 dataper10km
1.90 dataper10km
115.52 datampgas
13.55 datampgimp
1.46 dataper10km
39.68 datampgimp
12.53 datakmperl
4.16 datakmperl
6.12 datakmperl
28.15 dataper100km
139.59 datampgimp
15.38 datakmperl
nan
34.79 datampgas
10.58 dataper100km
23.06 dataper100km
10.24 datakmperl
20.74 dataper100km
3.35 datakmperl
24.27 dataper100km
9.77 datakmperl
6.35 dataper100km
5.14 datakmperl
2.48 dataper10km
0.73 dataper10km
3756.02 datampgas
10.33 datampgas
26.87 dataper100km
15.75 dataper100km
8.76 datampgas
1.30 dataper10km
12.77 dataper100km
2.18 dataper10km
9.81 dataper100km
17.53 dataper100km
1.89 dataper10km
13.99 dataper100km
5.83 datakmperl
21.32 dataper100km
19.86 dataper100km
11.29 dataper100km
244.64 datampgimp
7.11 datakmperl
23.97 datampgas
10.22 dataper100km
12.35 datakmperl
11.84 dataper100km
18.48 dataper100km
15.16 dataper100km
38.07 datakmperl
19.60 datakmperl
418.08 datampgimp
22.04 datampgas
5.55 datakmperl
13.37 datakmperl
5.77 dataper100km
2.04 dataper100km
11.07 dataper100km
28.02 dataper100km
11.65 datakmperl
49.94 datampgimp
0.82 dataper10km
10.47 dataper100km
6.51 datakmperl
14.54 datampgas
20.05 datampgimp
24.16 datampgimp
0.10 dataper100km
23.08 dataper100km
0.35 dataper100km
197.53 datampgas
14.88 dataper100km
17.55 dataper100km
1.93 dataper10km
4.82 datakmperl
29.83 dataper100km
1.03 dataper10km
7.92 datakmperl
5.07 dataper100km
0.80 dataper10km
5.74 dataper100km
20.20 datampgimp
9.46 dataper100km
22.47 dataper100km
2.88 dataper10km
37.84 dataper100km
18.47 dataper100km
85.70 datampgas
3.18 datakmperl
465.22 datakmperl
3.36 datakmperl
nan
22.57 dataper100km
1.62 dataper10km
5.46 dataper100km
26.22 dataper100km
13.56 dataper100km
0.61 dataper100km
2.89 dataper10km
6.41 dataper100km
4.61 dataper100km
9.11 dataper100km
4.68 dataper100km
17.66 datampgimp
17.88 datakmperl
6.67 dataper100km
28.32 datampgimp
37.98 datampgimp
9.93 datampgas
14.71 dataper100km
10.42 datampgimp
12.34 dataper100km
18.15 dataper100km
2.76 dataper10km
15.61 datampgimp
1.98 dataper10km
9.96 datampgimp
31.64 datakmperl
30.48 datakmperl
29.47 datampgimp
11.68 dataper100km
4.82 datakmperl
12.81 datakmperl
5.38 dataper10km
14.17 datampgimp
9.18 datampgas
5.62 datakmperl
0.61 dataper10km
7.81 datakmperl
6.06 datakmperl
nan
1.73 dataper10km
22.55 dataper100km
7.98 datakmperl
1.46 dataper10km
8.86 dataper100km
133.68 datampgas
80.59 datampgas
0.69 dataper10km
21.25 datampgimp
2.30 dataper10km
119.42 datakmperl
60.27 datampgas
2.84 dataper10km
4.21 datakmperl
8.79 dataper100km
22.11 datampgimp
3.43 dataper100km
7.47 dataper100km
nan
12.91 datakmperl
0.53 dataper10km
12.61 datampgas
30.49 dataper100km
3.79 datakmperl
28.09 datakmperl
16.65 dataper100km
8.24 datakmperl
12.57 dataper100km
11.67 dataper100km
7.35 datakmperl
19.24 datampgas
5.79 datakmperl
0.47 dataper10km
1.38 dataper100km
5.34 datakmperl
0.22 dataper10km
1.91 dataper100km
9.93 dataper100km
1.94 dataper100km
nan
3.02 dataper10km
20.78 datampgimp
1.81 dataper10km
6.22 dataper100km
15.05 datakmperl
9.93 datampgimp
7.12 dataper100km
25.76 datampgimp
1.52 dataper100km
0.10 dataper100km
nan
0
13.70 datampgas
1.38 dataper100km
4.02 datakmperl
4.37 dataper100km
13.75 dataper100km
8.06 datakmperl
13.37 datampgas
2.22 dataper10km
6.22 datakmperl
28.35 datampgimp
7.36 datampgas
11.86 datampgimp
nan
27.77 dataper100km
6.69 dataper100km
11.56 datampgas
23.55 datampgas
1.83 dataper100km
52.16 datampgimp
nan
18.58 dataper100km
37.34 dataper100km
0.12 dataper10km
17.83 dataper100km
2.12 dataper100km
9.58 dataper100km
5.05 datakmperl
16.05 datampgas
1.53 dataper10km
58.52 datampgas
19.04 dataper100km
304.83 datakmperl
38.66 datakmperl
4.54 datakmperl
4.56 dataper100km
19.32 dataper100km
7.57 dataper100km
4.36 datakmperl
95.47 datakmperl
50.30 datampgas
10.72 datakmperl
7.42 datakmperl
21.57 dataper100km
25.96 datampgas
0.74 dataper10km
3.82 datakmperl
16.57 datakmperl
20.10 datakmperl
13.78 datampgimp
20.19 dataper100km
38.95 datampgimp
10.83 dataper100km
7.62 datakmperl
0.85 dataper10km
9.29 datakmperl
0.46 dataper10km
0.14 dataper10km
35.39 datampgas
nan
13.81 datampgimp
10.13 dataper100km
33.84 dataper100km
nan
10.89 dataper100km
28.20 dataper100km
4.39 datakmperl
9.77 datampgimp
2.09 dataper10km
13.49 dataper100km
6.39 datakmperl
9.57 datakmperl
0.85 dataper100km
11.29 dataper100km
16.55 dataper100km
82.06 datampgimp
nan
8.74 datakmperl
18.05 datampgimp
0.28 dataper10km
1.13 dataper10km
27.94 datampgimp
116.91 datakmperl
19.70 datampgas
9.69 dataper100km
0.46 dataper100km
1.06 dataper10km
18.27 datakmperl
2.98 dataper100km
16.89 datampgas
nan
2.87 datakmperl
8.49 dataper100km
6.00 datakmperl
175.64 datampgas
18.00 dataper100km
44.01 datakmperl
8.49 dataper100km
11.12 datampgas
9.23 datakmperl
68.64 datampgimp
19.84 datampgimp
73.12 datakmperl
0.17 dataper10km
10.37 dataper100km
15.58 datampgas
21.36 datampgas
8.96 dataper100km
31.90 datakmperl
15.53 datakmperl
20.30 dataper100km
33.12 datampgimp
6.20 dataper100km
4.73 dataper100km
15.16 dataper100km
nan
0.34 dataper10km
11.73 datakmperl
167.40 datakmperl
1.71 dataper10km
27.64 datampgimp
31.91 dataper100km
22.49 datampgimp
5.79 datampgas
54.74 datampgimp
3.91 dataper100km
34.07 dataper100km
22.33 dataper100km
1.58 dataper10km
6.40 dataper100km
7.01 dataper100km
0.94 dataper10km
5.18 dataper100km
1.41 dataper10km
12.48 datampgas
4.01 dataper100km
72.48 datampgimp
0.54 dataper10km
61.45 datampgimp
0.11 dataper10km
12.77 datampgimp
30.70 dataper100km
2.35 dataper100km
17.27 datakmperl
13.07 dataper100km
13.04 datampgas
11.47 datampgas
12.46 datampgimp
17.64 dataper100km
2.22 dataper100km
20.26 dataper100km
22.59 dataper100km
12.57 dataper100km
5.51 datakmperl
2.99 dataper100km
21.34 dataper100km
2.17 dataper10km
5.26 datampgas
15.51 datampgas
26.45 datakmperl
139.15 datampgimp
26.70 datampgas
46.68 datakmperl
1.55 dataper100km
83.57 datampgas
nan
10.15 dataper100km
46.99 dataper100km
6.41 datakmperl
23.88 dataper100km
5.55 datakmperl
3.84 dataper100km
72.62 datampgas
12.42 datakmperl
4.45 datakmperl
9.17 datakmperl
nan
12.14 datampgas
20.21 datakmperl
2.16 dataper10km
9.83 dataper100km
15.51 datampgas
6.43 dataper100km
3.63 dataper100km
12.26 dataper100km
36.40 datampgimp
0.24 dataper10km
14.91 dataper100km
2.22 dataper10km
2.21 dataper10km
9.88 datakmperl
13.33 dataper100km
10.57 dataper100km
3.85 datakmperl
123.04 datakmperl
19.63 dataper100km
113.72 datampgas
16.29 dataper100km
165.48 datampgas
18.68 datampgas
6.79 datakmperl
1.69 dataper10km
11.42 datampgimp
4.20 datakmperl
10.64 datakmperl
6.94 datakmperl
2.86 dataper10km
17.61 datakmperl
0.66 dataper10km
nan
0.68 dataper10km
3.23 datakmperl
0.16 dataper10km
0.93 dataper10km
1.78 dataper10km
74.57 datakmperl
1.32 dataper10km
3.80 datakmperl
1.31 dataper10km
1.33 dataper10km
1.75 dataper10km
10.02 dataper100km
20.08 datakmperl
28.53 dataper100km
9.82 datampgimp
83.45 datampgas
3.29 datakmperl
0
28.48 dataper100km
25.04 dataper100km
3.64 datakmperl
8.49 dataper100km
19.52 dataper100km
2.48 datakmperl
0.25 dataper10km
10.60 dataper100km
6.96 dataper100km
7.42 dataper100km
28.87 dataper100km
0.00 dataper10km
1.93 dataper10km
2.51 dataper10km
62.42 datakmperl
47.69 datampgimp
30.81 dataper100km
8.60 datampgas
0.77 dataper100km
3.44 dataper100km
8.55 datakmperl
2.02 dataper10km
3.28 datakmperl
14.88 dataper100km
