Id,CO2 Emissions(g/km)
59981,227.31750126072131
59982,360.8949368151803
59983,193.83263080060584
59984,154.8453821814939
59985,221.7459235923489
59986,258.61821839123235
59987,193.76699524169635
59988,402.3103372950925
59989,170.89392671800368
59990,350.6460395785815
59991,272.4520127697083
59992,218.39433080792463
59993,192.87986147891843
59994,311.59285839109407
59995,174.92178530168366
59996,180.0474232232408
59997,209.24975472555923
59998,208.54959995830993
59999,273.75892774861376
60000,174.18968706392565
60001,308.54225761309726
60002,231.3279793048667
60003,224.08417265040708
60004,345.0045813631366
60005,309.7347837785902
60006,210.97066291212377
60007,263.973348791585
60008,192.4330902201212
60009,282.47321842922116
60010,192.71356927352957
60011,195.85857604734503
60012,165.65894830573336
60013,253.73555706808924
60014,228.9358871776824
60015,121.62444875615975
60016,169.02347539571025
60017,195.82257005772752
60018,262.3312479118372
60019,137.80126900655893
60020,333.831400845336
60021,279.3375026456962
60022,312.11311509982863
60023,312.2066836265618
60024,144.85027739681107
60025,202.9343885004974
60026,300.973941359977
60027,320.1274921314147
60028,244.44402048838054
60029,204.90011274130677
60030,253.5044017040858
60031,211.5739580385229
60032,199.71662674414694
60033,201.00272849598701
60034,212.0684285244442
60035,332.5941859925187
60036,285.3485088078689
60037,277.66721301821053
60038,216.70498505680266
60039,192.20051070034896
60040,258.32211425321486
60041,181.33608456530146
60042,268.94912692148444
60043,323.4837295752793
60044,168.83762608982457
60045,212.6333919679189
60046,188.52151813369943
60047,220.36825353319384
60048,213.82515946996978
60049,175.3340108650151
60050,234.9507786675416
60051,252.53741259524278
60052,167.94738582310117
60053,379.78133542635567
60054,250.19194731318456
60055,297.01989352101657
60056,188.18518152605603
60057,202.3354744251215
60058,171.89796178215283
60059,169.60434713790744
60060,212.1462786195883
60061,222.7062047908143
60062,327.855348134601
60063,238.25392370190664
60064,211.03910683443144
60065,262.7284601952068
60066,254.53848779501516
60067,212.20637405136648
60068,256.0044121756255
60069,169.25091160299672
60070,260.9680027614327
60071,212.83257919771432
60072,321.8323524815153
60073,222.89195285155373
60074,198.0218909950686
60075,167.50295409053524
60076,340.26262092637126
60077,340.88343051931804
60078,213.95451606568213
60079,239.00405582400074
60080,397.2711004583066
60081,334.74883415893396
60082,278.6233584708747
60083,376.64487845942523
60084,217.25388834872646
60085,265.22462889482455
60086,200.4980995035585
60087,158.30347854154869
60088,236.67412642656484
60089,316.4668419037532
60090,264.6052474124042
60091,230.114166283288
60092,334.45104389441485
60093,267.0962389476309
60094,273.4199742014281
60095,226.3461889615861
60096,189.52851964833016
60097,134.29503845724568
60098,198.85373392341114
60099,168.01512357967897
60100,279.88924866952647
60101,171.47063149381472
60102,158.74598463713602
60103,227.31501335009958
60104,249.78524046331157
60105,180.11683705386338
60106,306.6421924538481
60107,197.85092831963624
60108,348.3107510685967
60109,196.7247519561176
60110,304.04072415302994
60111,379.82927694041234
60112,274.10522599104877
60113,387.34173621106584
60114,137.0003332414822
60115,247.65700881847619
60116,222.29690543158688
60117,221.44909981610658
60118,384.7763320399125
60119,300.1183741698044
60120,336.0557187999138
60121,321.17768223264557
60122,277.0350198535855
60123,330.0544841762063
60124,129.98016120849536
60125,195.39927881946699
60126,209.6974634962444
60127,227.8024945926821
60128,266.2814245813881
60129,189.2014968916604
60130,390.3685779822282
60131,392.3002999179522
60132,258.1066340814733
60133,215.58196488418827
60134,183.6993749837
60135,203.94674772639596
60136,196.17186342308747
60137,268.366001232733
60138,209.84830908898135
60139,166.11073651662434
60140,221.65778533477777
60141,160.2697828845341
60142,318.9079996849636
60143,322.885366768195
60144,377.50712373603244
60145,299.3899096656015
60146,362.91243140014274
60147,209.6516614462965
60148,336.42790117928877
60149,253.41311652895124
60150,210.5974995470182
60151,287.0474771353149
60152,415.6787479190563
60153,251.58580160840995
60154,230.11492884977156
60155,328.07268516652664
60156,207.484254235262
60157,224.34600198252667
60158,194.93024577431146
60159,233.74499609821686
60160,250.94975873549674
60161,224.8954663043994
60162,169.85668875398932
60163,272.9782920547495
60164,395.14767512566414
60165,242.74080551286576
60166,242.0505979999732
60167,353.7705992979993
60168,247.20703774878498
60169,190.18960282544668
60170,268.7603169826242
60171,332.46936021479837
60172,383.55285045056576
60173,220.08114732464838
60174,278.5189086256223
60175,294.22936200286506
60176,264.1116891122907
60177,248.489455619098
60178,224.25000938812155
60179,303.7875382223084
60180,198.5388502976549
60181,215.43978430851817
60182,221.63015204860525
60183,370.53157458984253
60184,225.51969244132243
60185,296.6677138192172
60186,234.08801401225236
60187,251.52498222234192
60188,207.8212669173005
60189,178.83900296271798
60190,265.91996353360474
60191,222.97232272587055
60192,268.0674859613613
60193,328.60438408918696
60194,167.12419895197286
60195,323.1379245350198
60196,197.48841513462662
60197,252.53838097405742
60198,340.6412680058522
60199,261.9949467178849
60200,177.5257409643049
60201,245.16252169682957
60202,163.9796574403162
60203,316.8887236213934
60204,320.54321459223047
60205,265.28628674838683
60206,247.61653771392156
60207,284.62915384413
60208,245.53700496595303
60209,269.87222352126764
60210,212.86296813511714
60211,386.4973158579737
60212,181.22230369217021
60213,327.1210927413358
60214,182.66012740446945
60215,211.3381874156804
60216,165.25980439200356
60217,388.98406189353176
60218,366.12834516118676
60219,382.67453012311825
60220,189.4649196716767
60221,265.74399423324803
60222,387.35506257245163
60223,221.88171500131153
60224,344.61795765418003
60225,218.3494157207565
60226,230.3692899546968
60227,203.12005116876665
60228,268.62101019394635
60229,198.60829219379303
60230,225.18650604627916
60231,182.2299987038449
60232,169.35553188488842
60233,252.93145773210136
60234,192.980914002644
60235,250.59185029468165
60236,199.92587423302393
60237,162.4860782221937
60238,180.6527256951615
60239,186.0659815098939
60240,331.8447270749138
60241,256.9731594521501
60242,342.41598972350266
60243,285.74953384852773
60244,165.69944706825612
60245,338.4285444777568
60246,346.4502877847007
60247,214.94537093506764
60248,252.22679831153962
60249,232.73434135480971
60250,191.48365183504137
60251,197.75152955269624
60252,212.47636156166493
60253,200.04852098190725
60254,197.23828808979587
60255,165.00562383282275
60256,268.02754069371423
60257,261.59060119547223
60258,171.9890216242157
60259,217.60260629805825
60260,334.77416673339144
60261,185.73340973516213
60262,198.08625482060717
60263,225.33561840850172
60264,253.32528918121938
60265,324.6207126593904
60266,197.4398066911653
60267,280.33156755567245
60268,204.95683032702163
60269,177.22950821644565
60270,256.0945244963877
60271,330.2074767557207
60272,135.35430655056433
60273,263.15936142918093
60274,232.23864249439268
60275,157.76481179956846
60276,284.3647169703345
60277,193.6036448310062
60278,362.3304293800077
60279,337.8234696521521
60280,173.27762536566922
60281,171.84274068394845
60282,232.38643480441635
60283,265.4496919806266
60284,219.4710085797421
60285,141.54602630832034
60286,237.39735954421127
60287,178.0081267725795
60288,220.95422769438466
60289,266.74267221586206
60290,199.77947839030634
60291,386.18034457823603
60292,191.75384422955858
60293,331.3850357180786
60294,180.23994343174405
60295,221.4986134258608
60296,188.04253085973536
60297,267.50869212889404
60298,239.45570099244335
60299,192.48521169559797
60300,226.39195025206482
60301,227.86933466088485
60302,347.38386168321404
60303,389.6743475533202
60304,207.78286997967766
60305,184.1767679505661
60306,384.37578623874185
60307,251.7921739735813
60308,172.43417296800473
60309,176.82900339122136
60310,238.0919780959067
60311,210.27849808953658
60312,212.80131970910378
60313,394.7037605972481
60314,270.64343170279085
60315,157.7447639235496
60316,246.05740167460064
60317,231.69939061308935
60318,337.20437010865936
60319,250.42530037885257
60320,250.03013228726735
60321,277.9382663101992
60322,241.86609869865518
60323,302.4054653216922
60324,234.519999147525
60325,402.2022627394206
60326,260.3508457510929
60327,140.38585479769742
60328,213.6819436309633
60329,234.60259276802645
60330,252.61767095451205
60331,276.7984602391804
60332,317.96453825122035
60333,216.7462516063609
60334,330.99501970407437
60335,304.8556074547284
60336,226.68325730466717
60337,299.95225368192257
60338,194.3837778954925
60339,271.9371731593392
60340,168.81342168863418
60341,147.9966502312402
60342,247.2066199514736
60343,206.28952063084697
60344,220.16506504920824
60345,236.32349634233844
60346,244.4594990665865
60347,122.44155605416326
60348,351.0691830853666
60349,166.984000050413
60350,281.8481484127759
60351,370.2198850670658
60352,280.0870473987402
60353,263.65409447951447
60354,199.45884765503433
60355,216.41118513204725
60356,185.87038492110162
60357,305.9587449343628
60358,164.46132033020007
60359,302.4736253540924
60360,223.25056839693025
60361,243.836449029609
60362,331.45391717801164
60363,259.73584584773437
60364,318.993064099084
60365,165.03423302430514
60366,198.52244727601186
60367,294.1587417510962
60368,329.1005347381931
60369,164.55176716114192
60370,279.323190657482
60371,220.4700594489489
60372,172.87391262748292
60373,200.30042020367557
60374,232.38971345848103
60375,134.71486603341327
60376,337.88528763762315
60377,203.5997283470905
60378,307.17666181502807
60379,226.4568706868668
60380,223.8945022433684
60381,213.38649876318647
60382,208.80113871263393
60383,200.1132630488139
60384,189.26734840710003
60385,344.24447592507033
60386,272.2085099671274
60387,185.88084570049173
60388,190.5338908410575
60389,382.0493696228213
60390,184.60265949560443
60391,227.866787243904
60392,222.8703629923027
60393,208.88416550959528
60394,207.07362629613058
60395,191.77903181588698
60396,213.61652537737118
60397,210.34682828824606
60398,170.70670821781954
60399,258.4800974166785
60400,192.69284088251868
60401,334.6574306158543
60402,206.97383924799604
60403,190.76027413399436
60404,367.0065481812418
60405,242.8725720037882
60406,288.34652352056673
60407,322.7685003814687
60408,329.60078263778826
60409,309.1350134146962
60410,270.32701997933884
60411,182.2484911990087
60412,162.81274780864663
60413,338.1045369388491
60414,234.52364752673407
60415,280.3933009898028
60416,167.19420643480044
60417,342.98745085915584
60418,210.8075900293366
60419,230.3934879413295
60420,212.6406732816019
60421,302.94501210602306
60422,240.06973464629556
60423,243.26606284012615
60424,271.4389928786487
60425,170.48763448656712
60426,261.71276553282087
60427,216.8362102299613
60428,213.3874806666268
60429,336.3734474463448
60430,218.0004558666562
60431,191.79853984266543
60432,172.57177045179014
60433,196.31575620914583
60434,211.13416899305983
60435,209.06865439444937
60436,193.37995060397014
60437,219.28430127854705
60438,249.45439585541396
60439,205.9555711320743
60440,231.79231419070072
60441,204.87715361218983
60442,394.83272243560765
60443,268.211620326044
60444,223.59073688023798
60445,272.6397675957272
60446,379.7517650803323
60447,228.25851536420433
60448,311.0519192699925
60449,344.7548883654012
60450,230.51266437174098
60451,251.59494201810907
60452,258.7577534911138
60453,173.55894509261034
60454,239.4372286173538
60455,333.73646883698746
60456,280.5896483098479
60457,252.58441441286698
60458,221.3174682586625
60459,228.8740096852361
60460,217.51815031978856
60461,321.7860281085983
60462,195.5144544167822
60463,315.2575787246493
60464,137.89643641138932
60465,303.975559406001
60466,219.54823738245602
60467,229.85144993027743
60468,311.58615594750245
60469,378.9889622937284
60470,167.2229076151135
60471,170.99380323974952
60472,207.13843583275084
60473,199.9108715433721
60474,176.2524302771551
60475,332.53803443160274
60476,261.1689252426548
60477,211.60186263084637
60478,241.48700864526103
60479,382.6270228169479
60480,223.8016742145831
60481,176.94683420574373
60482,189.20192362389702
60483,185.8321429162934
60484,236.73669234152186
60485,214.72567893553443
60486,173.08354973604608
60487,191.08081149079948
60488,261.4362608212451
60489,201.79391189027098
60490,235.94491506989834
60491,311.2480612425477
60492,315.04625173904424
60493,402.51053250375134
60494,197.09937994909387
60495,176.23194121131291
60496,205.1653197190342
60497,170.6306645866783
60498,223.72820832119532
60499,247.48804689042646
60500,204.89786949647387
60501,193.38933115779594
60502,373.47800316770724
60503,224.3974910589126
60504,321.0400700647973
60505,324.2603725661378
60506,201.55595991737624
60507,357.66854022302954
60508,276.3648392593152
60509,260.1014322933544
60510,231.90448078676735
60511,233.40226859047874
60512,322.88643302736864
60513,325.17937441753634
60514,182.3822868223815
60515,353.51041312684254
60516,175.28729010449592
60517,250.20301911572957
60518,260.782895307668
60519,222.85779790703472
60520,298.8298401400621
60521,461.7115265689156
60522,284.96215819718736
60523,135.9792644866679
60524,340.88850812718704
60525,219.7264810172058
60526,225.050501063
60527,217.58892832058518
60528,217.91666064087934
60529,214.745477841455
60530,133.61214283279327
60531,253.47708752526387
60532,205.18894398836355
60533,347.53672819780877
60534,169.07121496894212
60535,221.8898420127616
60536,337.83905593902386
60537,351.02756002666104
60538,169.49018589773212
60539,181.9625887086182
60540,374.6220711651727
60541,268.33321364753874
60542,398.3207489702787
60543,230.5743765864054
60544,315.49027105163736
60545,398.49883663598064
60546,351.68232118667856
60547,202.59279884435995
60548,261.19292028751715
60549,217.1388581594566
60550,185.57375222752972
60551,261.06609916105134
60552,359.72088177091445
60553,209.62032232777142
60554,423.9678900049529
60555,388.06848265270855
60556,191.75185572522463
60557,330.54493825988953
60558,259.25921450190197
60559,290.03232471822093
60560,176.5021314619545
60561,166.90670688593957
60562,408.73484047433715
60563,229.2350185709196
60564,208.86379119239285
60565,340.9486037598253
60566,311.169046920408
60567,169.65158542345114
60568,239.54621895588735
60569,273.3399233495205
60570,215.40306454460853
60571,123.30340189039914
60572,205.56358070843152
60573,191.76534991776302
60574,378.0715793353873
60575,253.6461321765084
60576,228.10995234282808
60577,219.9043500460649
60578,272.4024327088831
60579,239.79658426947233
60580,315.44938087872083
60581,326.26045381183445
60582,183.58532912183594
60583,183.81462186953289
60584,282.51425777549156
60585,191.38973725552881
60586,339.6750103306469
60587,220.57448328969707
60588,210.93707843691467
60589,179.37784969890612
60590,192.92772795879745
60591,195.97797794648233
60592,236.98451364320084
60593,238.83522512601834
60594,211.6907652961721
60595,304.17738429427095
60596,353.75171286521777
60597,287.1201283805126
60598,222.3121630997785
60599,188.3738883867573
60600,218.03882253253576
60601,237.25260212011972
60602,287.71244623466794
60603,187.64671327036316
60604,227.8733781672729
60605,221.95047169826984
60606,329.0167470405672
60607,168.809984337628
60608,217.19275819879272
60609,277.05400072155095
60610,188.92764952638387
60611,268.4406266320621
60612,216.99972743103604
60613,264.6999296097576
60614,337.05062825096934
60615,172.42607571604344
60616,179.42112095381657
60617,375.5721847243851
60618,226.8776340413334
60619,218.94006037937646
60620,192.99957872662364
60621,245.15122162403785
60622,205.3556573567537
60623,337.51688271324497
60624,263.54932209453204
60625,382.51523310496736
60626,279.2841054602697
60627,186.89488995310225
60628,244.94423946234787
60629,317.1323797769453
60630,177.12468515297866
60631,196.0055091739705
60632,400.3370112316924
60633,211.2467121975817
60634,143.26982381450117
60635,181.97741828100965
60636,172.31313597547367
60637,291.966759027731
60638,218.7260130026131
60639,255.7323914491622
60640,188.56918813426458
60641,349.66101588824574
60642,242.23376412157927
60643,187.7018329760662
60644,202.65364675045396
60645,372.52541448790674
60646,197.90192968536883
60647,212.3933984775281
60648,328.7140186631027
60649,319.0167740833131
60650,250.7086474127541
60651,235.40004684870857
60652,264.6483707033186
60653,132.4389704293406
60654,271.5753810889553
60655,301.14562819366006
60656,254.31993139636555
60657,189.47337175188508
60658,253.55223968841875
60659,294.3532500953144
60660,233.12404382562465
60661,293.7701024874859
60662,267.8608844058682
60663,234.03181996436786
60664,311.0611711952003
60665,171.96203357604094
60666,321.0632406742343
60667,186.8416824466234
60668,391.3422931862792
60669,166.54465064483537
60670,211.2814237955953
60671,243.92395427177598
60672,209.49533332466706
60673,167.0504117174566
60674,214.77639370742597
60675,288.1261988913084
60676,242.4378357920105
60677,250.46795785943837
60678,271.52486259200043
60679,142.50765888829005
60680,170.81437317943193
60681,192.94071669731397
60682,311.6697844261356
60683,219.0001189530139
60684,340.5745084662409
60685,284.03054709200285
60686,246.14964860946486
60687,300.14727921395115
60688,195.37119821818595
60689,207.57191720568204
60690,198.83258622974375
60691,168.77031348578566
60692,247.49277581921223
60693,338.90173651176815
60694,319.6274733175027
60695,242.17958597011565
60696,206.64154329549774
60697,273.1615491783099
60698,349.3043523229175
60699,183.81930906153474
60700,215.82508146447242
60701,346.31806718117156
60702,327.212799678439
60703,233.46248884935255
60704,331.7488353846163
60705,177.0380004638185
60706,338.5720390768254
60707,206.57056434195087
60708,157.917882483227
60709,250.5624751377405
60710,234.40492694314707
60711,313.4178699902599
60712,311.8209208359272
60713,381.9444368876592
60714,198.7534389298183
60715,271.254960592016
60716,305.6862885839152
60717,179.31531177785314
60718,315.6431972453171
60719,337.89656571468834
60720,252.99533458826573
60721,247.2063619375861
60722,309.5445648232808
60723,301.3125911162571
60724,210.8733971721902
60725,301.005825084986
60726,259.10376911457536
60727,361.52883232629813
60728,355.9057621569851
60729,223.8562065371146
60730,385.7495145086914
60731,358.2971869127381
60732,280.5539335932366
60733,225.9496533083147
60734,208.2460326535647
60735,189.16867855191924
60736,170.91495376408153
60737,237.06352376003304
60738,347.7287745472313
60739,239.74433456341598
60740,209.57910768011203
60741,366.09726307837394
60742,136.04269456024798
60743,171.72318626416063
60744,281.1162610248458
60745,340.63198060672414
60746,236.75342364346767
60747,387.3563885999305
60748,156.79751791252008
60749,173.61793506437974
60750,373.8195032272323
60751,286.2295668027633
60752,219.35532421192875
60753,229.10718232228277
60754,271.62409249975997
60755,297.1754735541432
60756,193.44274314874463
60757,332.774478543706
60758,282.9397572235586
60759,280.3282902002146
60760,206.73018583027232
60761,188.35756700556868
60762,120.96161912619678
60763,221.01604669210803
60764,210.4888020407709
60765,249.07942379104986
60766,225.77257503806817
60767,206.54634256927181
60768,177.88585819058062
60769,252.6843294800846
60770,227.69009664745602
60771,188.0784834261567
60772,334.12443894651267
60773,168.31052689615927
60774,394.3178829117253
60775,373.78457459465244
60776,253.2456532197087
60777,226.67597630548906
60778,381.2217652695392
60779,335.4664159304977
60780,264.99061770627935
60781,175.73566200690613
60782,216.32758708813267
60783,194.2808931916782
60784,318.7219823216475
60785,186.821522011228
60786,166.55662041367185
60787,167.98801214698085
60788,278.5412350374012
60789,331.8519286047669
60790,251.5478544626802
60791,319.30570136673623
60792,268.54670862071634
60793,238.7242682244119
60794,223.2492029655649
60795,258.8288488048285
60796,262.20550889691583
60797,226.2101904413912
60798,235.82150964510222
60799,329.20564342601244
60800,267.1298812223837
60801,335.9740879722552
60802,397.6188070738044
60803,287.95569463789735
60804,200.64568263775755
60805,235.22855123261644
60806,381.1080510461542
60807,298.9702838708854
60808,172.00903128104116
60809,318.9775502977999
60810,331.5119866690196
60811,249.18559186674304
60812,272.3802259039585
60813,269.1040382585868
60814,217.914449859529
60815,194.51551795599198
60816,207.38259861008638
60817,297.17455710980664
60818,305.7193459020557
60819,178.1782487037712
60820,247.13333558728795
60821,273.97225579154167
60822,311.2208818315462
60823,205.00946628593516
60824,164.99818630733344
60825,252.21523095644966
60826,311.66148898899814
60827,300.85469167310424
60828,248.75589751270627
60829,331.81381385110376
60830,257.47855559265884
60831,181.30224633639304
60832,223.27583630191432
60833,254.78924334364837
60834,241.52585994166392
60835,245.52919871495143
60836,236.6768838158599
60837,380.236179494309
60838,221.7051608796039
60839,182.4583235334796
60840,365.0659882522141
60841,202.17236239253913
60842,165.0605478473547
60843,190.32228170813957
60844,234.70887953457552
60845,223.6443955995112
60846,235.78559472184048
60847,211.12858029799662
60848,186.79368494191138
60849,254.46425505039235
60850,272.9839237228963
60851,358.40206824055997
60852,324.99551134670185
60853,271.4203528236576
60854,137.10713469292443
60855,205.13421949399634
60856,245.73137443758066
60857,224.51749486094891
60858,236.97417208101152
60859,326.7595755518314
60860,192.43359012559623
60861,167.32306508106694
60862,266.1641609403223
60863,365.408474897284
60864,226.83006094830716
60865,150.71096654564013
60866,331.926980786541
60867,213.666387205714
60868,244.82670303789553
60869,189.43547657539818
60870,162.5643600998937
60871,305.6271709664005
60872,217.17102637122593
60873,274.2191250220115
60874,312.1822886644502
60875,141.72998845547443
60876,240.0698433692316
60877,255.03615033081454
60878,318.36376705302496
60879,269.9144117338188
60880,136.9673516731661
60881,305.37723221135445
60882,215.24219983293787
60883,167.49974916106623
60884,211.4409659397416
60885,166.51990816876224
60886,286.21588354912603
60887,173.3949731157113
60888,213.6341376252745
60889,309.3228801125899
60890,168.83971192620896
60891,171.14835634330015
60892,377.12775004923225
60893,266.9981897563117
60894,238.12640154807173
60895,266.82124201156364
60896,240.70385353540394
60897,170.36418294444164
60898,308.5055296473085
60899,396.69268662177
60900,212.2057264430658
60901,213.2344405784184
60902,340.11363724008606
60903,377.60190046847674
60904,266.59798855431274
60905,252.26816903311357
60906,212.8507148895105
60907,323.26985968799477
60908,205.94139180498792
60909,254.17367290852206
60910,260.04733149809556
60911,264.5276082570573
60912,175.8882310971961
60913,278.4664723864574
60914,187.1765215028898
60915,261.233926320344
60916,244.41430529614166
60917,300.0504474546241
60918,266.1611511202726
60919,219.14463328325832
60920,226.36216633108606
60921,322.667086178879
60922,337.8948847366471
60923,225.10488058286094
60924,195.33136406183652
60925,174.29974331161011
60926,183.4868854198748
60927,174.49628808313872
60928,283.02348579718426
60929,259.7283298361074
60930,225.35906319463825
60931,369.21396664576423
60932,335.91675817540937
60933,276.8692119736412
60934,187.871521176171
60935,170.09305984391852
60936,331.8462153221429
60937,213.57455974041417
60938,303.18229632861755
60939,144.97076312570823
60940,178.4764978512805
60941,418.31056686466417
60942,232.21758330160748
60943,178.65814604106205
60944,164.82837458693442
60945,253.4463276006262
60946,196.51314687457108
60947,317.3894000171791
60948,152.36929713573517
60949,185.62750966543507
60950,199.20208957481043
60951,375.300110527509
60952,249.07588526080468
60953,259.2382136624441
60954,231.35975745190012
60955,249.62301607840863
60956,203.20671079772637
60957,307.9560907195131
60958,298.935791764068
60959,304.9755224321191
60960,303.4282673986563
60961,258.4086539715563
60962,218.70026565538546
60963,271.07323757822746
60964,177.79562801080266
60965,386.6703446636988
60966,211.46218921736215
60967,307.8312041713756
60968,239.86250685729513
60969,410.3750489947964
60970,307.1155932533199
60971,244.1562962932119
60972,164.7447531740748
60973,210.5576994939289
60974,165.91702051439708
60975,307.6617770159504
60976,210.71984209047247
60977,258.2677195932456
60978,232.1281548299258
60979,219.63668437744974
60980,204.9097739110572
60981,349.98538000056385
60982,204.45811814020632
60983,194.48979475775474
60984,255.3669823603716
60985,191.97592517240923
60986,272.5141653926187
60987,256.5212714147769
60988,208.04876312207776
60989,226.37242111156866
60990,208.8328102766463
60991,225.13221242501203
60992,344.61003287691585
60993,241.78516954676917
60994,216.37673965259745
60995,393.25888170202154
60996,268.88479742073514
60997,426.5794971495513
60998,301.3468882037354
60999,227.10444293951173
61000,229.69762755652772
61001,200.55297901461196
61002,236.22991009394258
61003,234.76351552537824
61004,285.9290251815464
61005,285.66516273871457
61006,169.4969723567802
61007,333.39634253551617
61008,221.7265293446173
61009,378.2143327739806
61010,284.0575377573124
61011,344.94877525083325
61012,177.1744030307584
61013,227.36026618347728
61014,139.21221504238392
61015,205.7397388807637
61016,170.76200932177434
61017,191.18364379609477
61018,133.23782117949202
61019,263.5383179500236
61020,242.90904478673804
61021,335.5297498942224
61022,317.1187335119257
61023,268.03470929437213
61024,190.8784099146195
61025,351.2965279307015
61026,236.29732773642746
61027,393.61951411214244
61028,232.39631029317513
61029,193.15901999729866
61030,191.5970203784468
61031,217.28055238351337
61032,254.1300311348909
61033,170.43963349677327
61034,183.4264775976704
61035,251.84524631959943
61036,195.17149961148093
61037,343.69387431948076
61038,406.9264380781783
61039,219.81592034983674
61040,344.51340011036615
61041,178.02795348001445
61042,401.6423626524623
61043,279.28023812060303
61044,274.72745964211765
61045,263.4402360691241
61046,259.6621352375455
61047,236.8154293413424
61048,380.0503550910063
61049,229.54878575211507
61050,311.52334040355595
61051,246.42048062382025
61052,172.19887175089883
61053,312.0866736362883
61054,435.3699986571833
61055,257.0586972250456
61056,205.4248000458707
61057,384.5022180359538
61058,376.8855569996145
61059,220.05645350282825
61060,318.3557441944804
61061,226.70657935379592
61062,173.3005308096279
61063,264.50370629991176
61064,225.2706303972877
61065,200.10062274610613
61066,239.48378051550714
61067,208.7513316994919
61068,221.78795889046168
61069,227.96869956343193
61070,191.60697902989784
61071,312.4983243177737
61072,185.55489777972497
61073,208.43058010164754
61074,325.5074774779132
61075,212.40250247720428
61076,225.97612020409332
61077,199.803341628539
61078,244.20398450185374
61079,332.22194219254607
61080,232.7084699205367
61081,239.73929543683207
61082,175.62561979151133
61083,208.94653888348913
61084,315.2968418503632
61085,230.44103232336306
61086,311.09086863109053
61087,244.45747120616966
61088,126.5875361390267
61089,340.89837761192507
61090,330.6678353297136
61091,165.8334932161702
61092,228.6538885400084
61093,354.291779401535
61094,217.16440500491194
61095,269.7227204591659
61096,195.72459625887905
61097,163.6314363762881
61098,187.18874201979003
61099,210.43723080002783
61100,216.28676126259654
61101,268.7756579678696
61102,200.70494374105783
61103,348.2908720631232
61104,197.74463977076022
61105,315.38411170484477
61106,190.3841373589109
61107,196.95052003174567
61108,133.33162842922442
61109,193.76035472249413
61110,399.1660954788812
61111,194.62108632866142
61112,315.7331453765445
61113,252.78677354894035
61114,290.60542447550415
61115,250.9109427326529
61116,176.79491003986982
61117,228.86948665892066
61118,314.70779813289676
61119,156.785280161338
61120,186.15057007064635
61121,341.9076185888592
61122,189.90768247003479
61123,185.55416139290298
61124,247.84202265154192
61125,252.12814313977051
61126,258.870756642771
61127,264.07674580958445
61128,291.6325068875921
61129,242.08950975286595
61130,214.7177107953377
61131,176.28471413820904
61132,200.9751803788387
61133,223.93474011872917
61134,190.41815436318473
61135,165.8017898231982
61136,225.34124212562148
61137,246.38831159561033
61138,421.9434626271037
61139,371.81141625458855
61140,222.48706822981973
61141,131.89893403356223
61142,265.8665069966513
61143,334.34877452977787
61144,385.6061649324357
61145,380.2317454072545
61146,388.12653648836726
61147,174.31698573902426
61148,218.95380310982495
61149,199.53922913731668
61150,220.83844598023197
61151,377.2069484541787
61152,250.4126209002889
61153,349.64181490700867
61154,215.84137677995454
61155,336.4371872107329
61156,343.0945674135972
61157,389.90546007893795
61158,166.0397526045148
61159,290.22343617096647
61160,197.91742235489284
61161,239.64931511403375
61162,208.39209605314937
61163,348.19827101216777
61164,375.90445225930443
61165,259.7953711562453
61166,236.12574978665754
61167,242.62932175365302
61168,189.18955061201876
61169,191.76625028339868
61170,380.1150308545238
61171,250.36514163676858
61172,178.6510504061277
61173,177.93675450614955
61174,189.04547478675457
61175,337.9761311394235
61176,229.37064166867137
61177,232.561922356536
61178,189.10387712370982
61179,261.2632552985965
61180,188.6126720791662
61181,364.7091211240678
61182,330.2418254095094
61183,290.9381984201027
61184,295.99854926059976
61185,196.24796734667194
61186,377.6162916632804
61187,323.99874412069596
61188,372.2788303075936
61189,248.3408603702301
61190,190.58998734309392
61191,383.39736543089873
61192,327.19158314853183
61193,356.37267786037114
61194,375.354476076293
61195,127.43510085861027
61196,320.2366566700973
61197,227.58025246026136
61198,224.25510250517107
61199,198.6645064433919
61200,176.63074030774402
61201,171.85491817907314
61202,210.4596107822071
61203,229.43348868337748
61204,197.6537866885938
61205,233.98236207971354
61206,339.3403854410543
61207,205.03926872715613
61208,209.9076256155229
61209,332.68274692282444
61210,171.9606826855488
61211,195.08170133974787
61212,224.18023458494832
61213,315.13244837193986
61214,216.31915665230537
61215,220.5728817435358
61216,163.3381568773873
61217,338.3826160091944
61218,266.96859336536113
61219,295.94033068335386
61220,268.42944257625436
61221,170.43972302731922
61222,185.85402376361935
61223,212.59854045871822
61224,204.18937406146884
61225,223.0394966072369
61226,227.98606122644225
61227,142.44842834594968
61228,191.7885778715709
61229,261.42516127906714
61230,129.28314377769289
61231,185.52301355625548
61232,245.78363542379967
61233,340.3167553028171
61234,248.42304387604736
61235,227.41983655859133
61236,400.03662871500626
61237,310.6986650573025
61238,247.16675089662
61239,217.25098762494872
61240,226.68038585999795
61241,277.4472069069758
61242,193.06691027830232
61243,269.8235910518292
61244,238.8187876792528
61245,211.44995898174054
61246,208.57253336470416
61247,239.04411863300078
61248,184.92784612758373
61249,167.12462499736785
61250,202.14983101523214
61251,322.24520104102044
61252,257.3962712564263
61253,295.47224382044965
61254,236.52036707936088
61255,169.48299805212423
